ds,yhat,yhat_lower,yhat_upper,pct_occ,over70,over80,over85
2022-09-02 17:00:00,12.406624780718133,-28.638516015499597,55.008352909082475,1.0338853983931777,False,False,False
2022-09-16 17:00:00,-0.8887679635945176,-44.65995539906904,41.61800886343424,-0.0740639969662098,False,False,False
2022-09-18 17:00:00,-4.094994586078101,-43.85160836765752,38.530540568776246,-0.34124954883984177,False,False,False
2022-09-19 17:00:00,4.258230535125676,-40.311736588869195,48.03609920917544,0.3548525445938064,False,False,False
2022-09-21 17:00:00,16.390630096188595,-24.671210472951035,58.89740483188848,1.3658858413490496,False,False,False
2022-09-23 17:00:00,-6.300434884960069,-47.6349035424759,37.766148645609434,-0.5250362404133391,False,False,False
2022-09-27 17:00:00,-0.7084110229685052,-40.13560693093683,40.374172936919734,-0.059034251914042095,False,False,False
2022-10-05 17:00:00,22.25271989023782,-20.84480466973631,63.846902050308906,1.854393324186485,False,False,False
2022-10-06 17:00:00,40.252927036459894,-0.05190907141634413,81.36358138411356,3.354410586371658,False,False,False
2022-10-23 17:00:00,51.74114025607341,9.530973145422672,93.90992884379926,4.311761688006118,False,False,False
2022-10-24 17:00:00,64.17403623180954,21.605394528806862,106.59204641485829,5.347836352650795,False,False,False
2022-10-31 17:00:00,52.7517617945178,7.0794814464719,94.66459836614484,4.39598014954315,False,False,False
2022-11-02 17:00:00,63.55805877022217,21.68224372442483,106.41878956217828,5.296504897518514,False,False,False
2022-11-03 17:00:00,73.05152283457832,31.837665664715068,113.61901242876077,6.087626902881526,False,False,False
2022-11-05 17:00:00,73.08138803161371,31.80926528041158,116.20356114281397,6.090115669301143,False,False,False
2022-11-29 17:00:00,88.01360145734829,44.132588159598974,131.6136240004925,7.3344667881123575,False,False,False
2022-12-03 17:00:00,84.00269561884686,43.537308922272715,129.27723578997723,7.000224634903905,False,False,False
2022-12-04 17:00:00,81.6796551619696,40.815841362232355,123.49007644284895,6.8066379301641335,False,False,False
2022-12-08 17:00:00,105.64074876212202,64.01697935853288,149.6145778169119,8.803395730176835,False,False,False
2022-12-10 17:00:00,102.53643565817278,58.81923423036316,146.37054230790565,8.544702971514399,False,False,False
2022-12-12 17:00:00,113.01225233576784,69.39389572965715,155.43804720169504,9.41768769464732,False,False,False
2022-12-14 17:00:00,111.22879006404929,68.51628832646111,153.1145386267459,9.269065838670775,False,False,False
2022-12-15 17:00:00,117.32037701514788,76.27145045846602,161.14085680661853,9.776698084595656,False,False,False
2022-12-19 17:00:00,91.48071819760172,47.571877322613965,131.7379132102122,7.623393183133477,False,False,False
2022-12-27 17:00:00,72.04058609363494,31.85620095229637,112.40656057031944,6.003382174469579,False,False,False
2022-12-31 17:00:00,59.20098907924422,16.848983301105164,98.42370996387392,4.933415756603686,False,False,False
2023-01-10 17:00:00,44.60831631751794,4.295552126412889,88.84550492317426,3.717359693126495,False,False,False
2023-01-23 17:00:00,13.464078584248014,-30.495141215518775,55.642342598965904,1.1220065486873345,False,False,False
2023-01-24 17:00:00,3.204298142718585,-36.642602395473105,44.07445557167657,0.2670248452265488,False,False,False
2023-01-28 17:00:00,-5.777390398440957,-48.09020497012624,35.205447559410324,-0.4814491998700798,False,False,False
2023-01-29 17:00:00,-15.426139175851503,-60.30497444345551,28.552308863112245,-1.2855115979876253,False,False,False
2023-01-31 17:00:00,-1.2857986091355968,-39.71825265142093,38.200025260150966,-0.10714988409463308,False,False,False
2023-02-01 17:00:00,-6.465010383045964,-48.51022657505602,34.36775101175282,-0.5387508652538304,False,False,False
2023-02-03 17:00:00,-18.25665671145474,-60.99332291191837,23.018851880042384,-1.5213880592878948,False,False,False
2023-02-04 17:00:00,-14.246274179683994,-55.450996107868214,27.405358587257748,-1.187189514973666,False,False,False
2023-02-10 17:00:00,-18.315426336894916,-57.91560143011677,25.865200347238993,-1.5262855280745764,False,False,False
2023-02-12 17:00:00,-21.10979982096302,-57.70653165031196,16.729468146132962,-1.7591499850802514,False,False,False
2023-02-13 17:00:00,-11.930042195883189,-52.56425839708754,31.080843497280906,-0.9941701829902658,False,False,False
2023-02-19 17:00:00,-19.855423169389738,-63.08530273924744,20.797679741959307,-1.6546185974491447,False,False,False
2023-02-23 17:00:00,-9.153685624949603,-52.21275041795088,31.49306686432769,-0.7628071354124669,False,False,False
2023-02-25 17:00:00,-13.17221391153322,-54.995313422306104,27.972310977712166,-1.0976844926277682,False,False,False
2023-02-27 17:00:00,-10.673431999351791,-49.84675232795133,32.89223645559269,-0.8894526666126492,False,False,False
2023-03-01 17:00:00,-8.126689669592466,-44.44474916124833,34.58692086019659,-0.6772241391327055,False,False,False
2023-03-13 17:00:00,-10.295338891616979,-51.13282158600921,35.898243117250175,-0.8579449076347482,False,False,False
2023-03-15 17:00:00,-8.434586813666925,-52.339258428533256,35.49146286440655,-0.7028822344722437,False,False,False
2023-03-16 17:00:00,-11.36073187626205,-55.05353058759874,28.148932791519027,-0.9467276563551709,False,False,False
2023-03-23 17:00:00,-7.238914307164606,-49.433305836518265,36.859982941468715,-0.6032428589303839,False,False,False
2023-03-27 17:00:00,-5.76471304485537,-49.228015017511055,36.99522444836047,-0.4803927537379475,False,False,False
2023-03-29 17:00:00,-2.498218881298797,-44.587675246555015,38.67366697321082,-0.20818490677489976,False,False,False
2023-04-04 17:00:00,-7.63744780587821,-49.76501174743496,33.08981533658567,-0.6364539838231842,False,False,False
2023-04-08 17:00:00,-18.60614726793655,-62.874689258805304,22.927699732073496,-1.5505122723280458,False,False,False
2023-04-16 17:00:00,-12.362704204768349,-54.86066343681046,30.452351528404403,-1.0302253503973624,False,False,False
2023-04-18 17:00:00,-0.6179634228140287,-44.394420530572454,39.61411270419787,-0.05149695190116906,False,False,False
2023-04-19 17:00:00,3.631502137279128,-38.12684376340863,43.41709758031729,0.302625178106594,False,False,False
2023-04-23 17:00:00,-11.564421930675636,-53.19725913546659,30.982447177339427,-0.963701827556303,False,False,False
2023-04-25 17:00:00,-1.6066528093267607,-44.42300677651488,43.54744548259959,-0.1338877341105634,False,False,False
2023-04-26 17:00:00,-1.8269579081662641,-45.28310362566805,40.7116307273006,-0.15224649234718868,False,False,False
2023-04-28 17:00:00,-14.366455878278316,-55.19636687399329,25.952266026501086,-1.197204656523193,False,False,False
2023-05-07 17:00:00,-18.148032142880894,-60.61506594163106,24.053396746194544,-1.512336011906741,False,False,False
2023-05-16 17:00:00,-9.065199894561061,-51.818443675437386,32.503771172365795,-0.7554333245467552,False,False,False
2023-05-23 17:00:00,-14.850762383992034,-59.7066717302285,26.730853387984947,-1.237563531999336,False,False,False
2023-05-27 17:00:00,-20.96611932781842,-61.99510096079534,21.53270943021071,-1.7471766106515347,False,False,False
2023-06-07 17:00:00,-14.846766614724118,-55.181475816502086,27.183584133067924,-1.2372305512270099,False,False,False
2023-06-09 17:00:00,-26.96707767400686,-69.85507778264504,19.622452277675063,-2.247256472833905,False,False,False
2023-06-14 17:00:00,-16.273190304034244,-59.801421149164334,27.326085446968627,-1.3560991920028538,False,False,False
2023-06-16 17:00:00,-26.28967222066254,-69.2397925092807,13.42356177736451,-2.1908060183885447,False,False,False
2023-06-17 17:00:00,-25.16201668193746,-68.0972537815671,16.176904427436035,-2.0968347234947884,False,False,False
2023-07-03 17:00:00,-19.586525620792642,-63.64609945477466,22.240538212429882,-1.632210468399387,False,False,False
2023-07-07 17:00:00,-27.14963228759875,-70.5349682840767,14.81024717325804,-2.2624693572998957,False,False,False
2023-07-08 17:00:00,-24.903244466039666,-67.93997493117622,19.897668873199425,-2.0752703721699723,False,False,False
2023-07-10 17:00:00,-20.094712222198183,-66.0865386760471,22.781057381613625,-1.6745593518498487,False,False,False
